procedure_area,property_type_id,property_sub_type_id,area_id,property_total_value,row_status,property_category,Year,Month
183.46,3,60.0,410.0,2962117.0,1,2,2016,8
381.26,2,4.0,351.0,4500000.0,1,2,2016,8
3152.82,1,38.0,482.0,8484159.0,1,2,2016,9
1393.55,1,63.0,369.0,7500000.0,1,2,2016,6
41.36,3,60.0,350.0,712311.0,1,2,2016,6
128.6,3,60.0,330.0,1799508.0,1,2,2016,6
18686.79,1,65.0,395.0,40228547.0,1,1,2016,6
199.46,1,65.0,435.0,2400000.0,1,1,2016,6
67.63,3,60.0,444.0,727962.0,1,2,2016,6
133656.29,1,63.0,326.0,1150930351.0,1,2,2016,6
466.16,1,63.0,523.0,1756194.0,1,2,2016,6
751937.38,1,63.0,395.0,2428133629.0,1,2,2016,6
61.79,3,60.0,451.0,598591.0,1,2,2016,6
1152.0,1,63.0,233.0,9920010.0,1,2,2016,6
322.0,1,63.0,449.0,1213091.0,1,2,2016,6
868.27,1,63.0,315.0,6500000.0,1,2,2016,6
70.45,3,60.0,451.0,758000.0,1,2,2014,12
265.7,3,60.0,330.0,3900000.0,1,2,2014,12
69.37,3,60.0,441.0,900000.0,1,2,2014,12
933.68,1,63.0,304.0,7035000.0,1,2,2014,12
4800.02,1,63.0,314.0,50000000.0,1,2,2014,12
1393.55,1,63.0,364.0,8800000.0,1,2,2015,8
176.3,3,60.0,330.0,2850000.0,1,2,2015,8
87.46,3,60.0,330.0,1500000.0,1,2,2015,8
158.63,3,60.0,330.0,2561265.0,1,2,2015,8
9322.85,1,4.0,412.0,65210600.0,1,2,2015,8
929.03,1,63.0,306.0,2600000.0,1,2,2015,8
861.21,1,63.0,234.0,3400000.0,1,2,2015,12
104.06,3,60.0,410.0,2300000.0,1,2,2015,1
1249.55,1,63.0,303.0,12000000.0,1,2,2015,1
1321.64,1,38.0,297.0,10669507.0,1,2,2015,1
293.95,3,60.0,390.0,7910125.0,1,2,2015,1
977.8,1,63.0,434.0,5500000.0,1,2,2015,5
1491.74,1,65.0,271.0,24085755.0,1,1,2015,12
296668.95,1,63.0,463.0,900000000.0,1,2,2015,2
531.7,1,63.0,523.0,1144600.0,1,2,2015,2
118.59,3,60.0,441.0,1400000.0,1,2,2015,3
91.41,3,60.0,441.0,1100000.0,1,2,2015,3
613.0,1,63.0,523.0,1650750.0,1,2,2015,3
5184.6,1,63.0,526.0,256622900.0,1,2,2015,3
1856.57,1,63.0,317.0,12989600.0,1,2,2015,3
224.17,1,63.0,230.0,3045600.0,1,2,2015,3
10150.95,1,65.0,370.0,21854200.0,1,1,2015,4
2787.09,1,63.0,232.0,36400000.0,1,2,2015,4
1198.45,1,63.0,465.0,3225000.0,1,2,2015,4
36695.85,1,63.0,318.0,800000000.0,1,2,2015,4
79.23,3,60.0,484.0,1023384.0,1,2,2015,4
119.2,3,60.0,350.0,1600000.0,1,2,2015,5
1393.55,1,63.0,393.0,5250000.0,1,2,2015,6
929.03,1,63.0,375.0,8500000.0,1,2,2015,6
627.74,1,63.0,442.0,4600000.0,1,2,2015,6
54.81,3,60.0,458.0,900000.0,1,2,2015,10
226.4,3,60.0,330.0,4800000.0,1,2,2015,11
213.21,3,60.0,330.0,6000000.0,1,2,2015,11
62.58,3,23.0,343.0,500000.0,1,1,2015,12
141.68,3,60.0,330.0,3000000.0,1,2,2015,12
4734.52,1,63.0,526.0,63702500.0,1,2,2015,5
165.0,3,23.0,443.0,5000000.0,1,1,2015,5
1555.01,1,63.0,465.0,3500000.0,1,2,2015,1
919.37,1,63.0,335.0,2968800.0,1,2,2015,2
922.75,1,63.0,335.0,2979600.0,1,2,2015,2
128.59,3,60.0,330.0,2076019.0,1,2,2015,4
1250.01,1,65.0,321.0,10898550.0,1,1,2015,4
2787.09,1,65.0,372.0,16800000.0,1,1,2015,8
360.31,3,60.0,330.0,4654008.0,1,2,2015,8
75.8,3,60.0,351.0,1060670.0,1,2,2015,8
2090.32,1,65.0,372.0,12600000.0,1,1,2015,8
704.95,1,63.0,305.0,13000000.0,1,2,2015,8
78.61,3,60.0,484.0,629250.0,1,2,2015,10
226.57,3,60.0,410.0,3400000.0,1,2,2015,11
294.76,3,60.0,330.0,4500000.0,1,2,2015,6
294.76,3,60.0,330.0,4500000.0,1,2,2015,6
89.14,3,60.0,330.0,1400000.0,1,2,2015,6
110.28,3,60.0,350.0,2300000.0,1,2,2015,6
561.04,1,63.0,467.0,2264625.0,1,2,2015,6
1156.18,1,4.0,393.0,20000000.0,1,2,2015,6
105.72,3,42.0,443.0,1200000.0,1,3,2015,6
3789.33,1,65.0,347.0,101475000.0,1,1,2015,6
3396.81,1,65.0,376.0,32906700.0,1,1,2015,6
3692.62,1,65.0,248.0,37362180.0,1,1,2015,1
3716.12,1,65.0,248.0,38000000.0,1,1,2015,7
113.76,3,60.0,526.0,1468800.0,1,2,2015,7
467.52,1,63.0,523.0,1509600.0,1,2,2015,2
179.93,1,63.0,528.0,677861.0,1,2,2015,11
83.7,3,42.0,526.0,1081126.0,1,3,2015,6
85.04,3,60.0,526.0,1464579.0,1,2,2015,6
3023.17,1,63.0,507.0,1627054.0,1,2,2015,12
836.13,1,63.0,232.0,5200000.0,1,2,2016,5
34.31,3,60.0,485.0,369309.0,1,2,2016,12
4386.88,1,63.0,317.0,90000000.0,1,2,2016,1
323.98,1,63.0,523.0,1220550.0,1,2,2016,1
1486.45,1,63.0,305.0,12799999.0,1,2,2016,1
229.98,3,60.0,351.0,3200000.0,1,2,2016,3
2253.18,1,63.0,409.0,4850600.0,1,2,2016,4
149.54,3,60.0,330.0,2414450.0,1,2,2016,8
234.12,1,63.0,266.0,3276057.0,1,2,2016,2
222.6,1,63.0,445.0,2500000.0,1,2,2016,2
5194.49,1,65.0,395.0,27956485.0,1,1,2016,2
109.14,3,42.0,350.0,1174772.0,1,3,2016,2
154.99,3,60.0,330.0,2669274.0,1,2,2016,2
514.68,1,63.0,317.0,4000000.0,1,2,2016,2
910.45,1,63.0,244.0,14209989.0,1,2,2016,3
58.18,3,60.0,409.0,563619.0,1,2,2016,3
1393.55,1,63.0,316.0,4200009.0,1,2,2016,5
91.32,3,60.0,330.0,1179551.0,1,2,2016,4
130.44,3,60.0,351.0,2106064.0,1,2,2016,4
78.13,3,60.0,390.0,1681967.0,1,2,2016,4
232.26,1,63.0,233.0,1500000.0,1,2,2016,4
26134.74,1,65.0,453.0,42196759.0,1,1,2016,8
174.87,3,60.0,330.0,2823424.0,1,2,2016,5
2614.52,1,63.0,232.0,11285115.0,1,2,2016,5
51.17,3,60.0,390.0,1652366.0,1,2,2016,5
1113.72,1,63.0,434.0,7000000.0,1,2,2016,5
85.01,3,60.0,390.0,1647070.0,1,2,2016,5
167.36,3,42.0,350.0,1621301.0,1,3,2016,5
44134.58,1,63.0,463.0,33254214.0,1,2,2016,9
148.55,3,60.0,390.0,2878159.0,1,2,2016,6
1964.99,1,63.0,465.0,5308889.0,1,2,2016,6
5569.81,1,65.0,309.0,23981200.0,1,1,2016,6
46.53,3,60.0,484.0,450759.0,1,2,2016,6
2482.09,1,65.0,309.0,15812500.0,1,1,2016,6
2734.14,1,65.0,319.0,11772003.0,1,1,2016,6
109.43,3,60.0,350.0,1649051.0,1,2,2016,6
61.13,3,60.0,444.0,657997.0,1,2,2016,6
155.27,3,60.0,351.0,2000000.0,1,2,2016,6
658.96,1,63.0,276.0,9930171.0,1,2,2016,6
3344.51,1,65.0,338.0,126000000.0,1,1,2014,10
14061.89,1,63.0,232.0,65085230.0,1,2,2014,10
1011.53,1,63.0,465.0,12000000.0,1,2,2014,12
265.7,3,60.0,330.0,4000000.0,1,2,2014,12
265.7,3,60.0,330.0,3900000.0,1,2,2014,12
69.37,3,60.0,441.0,900000.0,1,2,2014,12
1858.43,1,63.0,328.0,12000000.0,1,2,2014,12
45.84,3,60.0,445.0,493420.0,1,2,2015,1
7532.67,1,63.0,303.0,48648588.0,1,2,2015,1
76.37,3,60.0,351.0,1479600.0,1,2,2015,1
278.71,1,63.0,233.0,3300000.0,1,2,2015,1
79.23,3,60.0,484.0,682256.0,1,2,2015,2
93.0,3,60.0,445.0,700728.0,1,2,2015,2
929.03,1,63.0,232.0,5500000.0,1,2,2015,3
44.62,3,60.0,343.0,336203.0,1,2,2015,4
217.39,3,60.0,526.0,3275958.0,1,2,2015,5
227.66,3,60.0,330.0,3185663.0,1,2,2015,5
975.48,1,63.0,234.0,3500000.0,1,2,2015,9
455.22,1,63.0,382.0,2200000.0,1,2,2015,2
66.0,3,23.0,343.0,710420.0,1,1,2015,2
5583.89,1,63.0,526.0,286720000.0,1,2,2015,5
80.0,3,60.0,445.0,645832.0,1,2,2015,3
929.03,1,63.0,266.0,5000000.0,1,2,2015,3
2801.03,1,63.0,375.0,25000000.0,1,2,2015,3
473.94,2,4.0,434.0,2600000.0,1,2,2015,3
570.33,1,63.0,467.0,2148650.0,1,2,2015,4
8296.8,1,65.0,395.0,7799400.0,1,1,2015,4
91040.02,1,64.0,493.0,146992050.0,1,3,2015,4
8171.93,1,65.0,305.0,15833160.0,1,1,2015,4
120.26,3,60.0,330.0,2000000.0,1,2,2015,4
180.0,1,63.0,442.0,1500000.0,1,2,2015,4
15468.19,1,65.0,312.0,34964580.0,1,1,2015,4
125106.9,1,65.0,471.0,53865600.0,1,1,2015,4
400.0,2,4.0,444.0,3500000.0,1,2,2015,6
444209.19,1,63.0,507.0,95628600.0,1,2,2015,5
81.48,3,60.0,330.0,1150000.0,1,2,2015,5
342155.53,1,63.0,509.0,66292794.0,1,2,2015,5
343388.78,1,63.0,509.0,70227952.0,1,2,2015,5
444209.19,1,63.0,507.0,86065740.0,1,2,2015,5
323.3,1,38.0,230.0,2757600.0,1,2,2015,5
931.72,1,65.0,247.0,6017400.0,1,1,2015,7
1769.62,1,65.0,247.0,10476400.0,1,1,2015,7
18.19,3,23.0,526.0,387360.0,1,1,2015,11
78.54,3,60.0,351.0,1500000.0,1,2,2015,11
3722.76,1,65.0,248.0,56100800.0,1,1,2015,6
14359.18,1,65.0,309.0,54094250.0,1,1,2015,6
237.35,3,60.0,458.0,2500000.0,1,2,2015,9
666.21,1,63.0,233.0,7171000.0,1,2,2015,7
165.18,3,60.0,390.0,5900000.0,1,2,2015,7
120.12,3,60.0,390.0,3500000.0,1,2,2015,5
280.87,3,42.0,350.0,3615360.0,1,3,2015,11
7432.24,1,63.0,375.0,120000000.0,1,2,2015,8
297.72,3,42.0,443.0,4300000.0,1,3,2015,8
383.82,1,63.0,523.0,1239300.0,1,2,2015,8
10048.85,1,65.0,297.0,16765546.0,1,1,2015,8
1393.55,1,63.0,310.0,4500000.0,1,2,2015,3
231.7,1,63.0,230.0,623500.0,1,2,2015,9
910.45,1,63.0,303.0,14700000.0,1,2,2015,10
211.86,3,60.0,330.0,3762000.0,1,2,2015,12
149.02,3,42.0,526.0,1604036.0,1,3,2015,12
227.61,1,63.0,266.0,4200000.0,1,2,2015,12
600.0,1,63.0,445.0,3500000.0,1,2,2016,5
1263.35,2,4.0,458.0,4079571.0,1,2,2016,10
291.36,3,60.0,330.0,4077020.0,1,2,2016,1
52.0,3,23.0,343.0,900000.0,1,1,2016,1
64.62,3,60.0,330.0,1391126.0,1,2,2016,1
378.01,2,4.0,352.0,2800000.0,1,2,2016,2
16097.16,1,63.0,492.0,20792186.0,1,2,2016,2
10081.09,1,65.0,319.0,50000000.0,1,1,2016,2
79.0,3,23.0,343.0,680278.0,1,1,2016,2
125.44,3,60.0,330.0,1485245.0,1,2,2016,9
41.06,3,60.0,484.0,309376.0,1,2,2016,3
6909.42,1,65.0,319.0,40904768.0,1,1,2016,3
55.86,3,101.0,435.0,481017.0,1,2,2016,3
79.15,3,101.0,435.0,596373.0,1,2,2016,3
174.8,1,63.0,449.0,658535.0,1,2,2016,3
66.33,3,60.0,330.0,1070954.0,1,2,2016,3
4585.3,1,65.0,338.0,19742284.0,1,1,2016,3
4229.88,1,63.0,442.0,27363533.0,1,2,2016,4
420.9,2,4.0,352.0,3200000.0,1,2,2016,4
4199.49,1,63.0,300.0,15000000.0,1,2,2016,4
1581.6,1,1.0,527.0,30643531.0,1,3,2016,4
1483.06,1,63.0,335.0,6704674.0,1,2,2016,4
887.22,1,65.0,363.0,4774973.0,1,1,2016,4
227.66,3,60.0,330.0,2450509.0,1,2,2016,4
3000.02,1,63.0,526.0,41979489.0,1,2,2016,4
2392.35,1,63.0,317.0,36051422.0,1,2,2016,4
46.08,3,60.0,485.0,496000.0,1,2,2016,8
89.74,3,60.0,390.0,1642119.0,1,2,2016,5
55.39,3,60.0,435.0,476969.0,1,2,2016,5
144.0,3,60.0,410.0,2171552.0,1,2,2016,5
392.79,1,63.0,303.0,6341928.0,1,2,2016,5
1233.84,1,63.0,434.0,11000000.0,1,2,2016,5
854.71,1,65.0,372.0,3680005.0,1,1,2016,5
138.5,3,60.0,330.0,1490800.0,1,2,2016,5
295.18,3,60.0,330.0,3495016.0,1,2,2016,1
1519.89,1,63.0,304.0,9815966.0,1,2,2016,5
1469.73,1,63.0,369.0,4904208.0,1,2,2016,6
5557.18,1,63.0,409.0,28413041.0,1,2,2016,12
120.17,3,60.0,330.0,1940246.0,1,2,2016,6
41.76,3,60.0,350.0,674250.0,1,2,2016,6
81.29,3,60.0,330.0,1749994.0,1,2,2016,6
27186.02,1,63.0,467.0,35115312.0,1,2,2016,6
455.99,1,63.0,523.0,1717880.0,1,2,2016,6
193.1,3,60.0,351.0,2909912.0,1,2,2016,6
73.43,3,60.0,435.0,711353.0,1,2,2016,6
111.32,3,42.0,526.0,1199435.0,1,3,2016,6
3160.93,1,38.0,330.0,197372843.0,1,2,2016,6
57.6,3,42.0,526.0,744620.0,1,3,2016,6
164.0,3,60.0,464.0,1235695.0,1,2,2016,6
134.04,3,60.0,435.0,1298513.0,1,2,2016,6
103.84,3,60.0,464.0,783524.0,1,2,2016,6
96.29,3,60.0,464.0,726555.0,1,2,2016,6
109.78,3,60.0,451.0,946510.0,1,2,2016,6
68.0,3,60.0,343.0,439167.0,1,2,2016,6
599.77,1,63.0,523.0,1943215.0,1,2,2016,6
624.59,1,63.0,467.0,2016900.0,1,2,2014,11
56613.97,1,65.0,395.0,243755200.0,1,1,2014,11
4199.96,1,63.0,464.0,12206430.0,1,2,2014,8
182.83,3,60.0,390.0,7868000.0,1,2,2014,12
26844.79,1,63.0,396.0,34674600.0,1,2,2014,12
3994.83,1,63.0,370.0,40000000.0,1,2,2014,12
60.42,3,60.0,330.0,900000.0,1,2,2014,12
561.13,1,63.0,467.0,1812000.0,1,2,2015,1
241.6,2,4.0,434.0,2600000.0,1,2,2015,1
993.88,1,63.0,369.0,3744314.0,1,2,2015,1
14864.48,1,65.0,248.0,112000000.0,1,1,2015,1
275.39,3,60.0,330.0,2107633.0,1,2,2015,11
1059.34,1,63.0,523.0,3420792.0,1,2,2015,2
120.5,3,60.0,390.0,2500000.0,1,2,2015,2
2768.64,1,63.0,442.0,11924936.0,1,2,2015,1
1393.55,1,63.0,393.0,7000000.0,1,2,2015,2
1759.21,1,63.0,317.0,18936000.0,1,2,2015,5
929.03,1,63.0,414.0,2300000.0,1,2,2015,11
420.66,3,60.0,410.0,10000000.0,1,2,2015,1
202.67,3,60.0,410.0,3500000.0,1,2,2015,2
2204.03,1,65.0,453.0,5219280.0,1,1,2015,6
12099.04,1,63.0,317.0,104186400.0,1,2,2015,6
138.95,3,60.0,350.0,2050000.0,1,2,2015,4
3317.94,1,63.0,317.0,60713800.0,1,2,2015,4
86.92,3,42.0,526.0,1200000.0,1,3,2015,4
103.48,3,42.0,350.0,1420000.0,1,3,2015,4
2013.74,1,63.0,300.0,7600000.0,1,2,2015,4
98.11,3,60.0,343.0,700000.0,1,2,2015,4
4105.38,1,63.0,367.0,204378750.0,1,2,2015,4
3460.17,1,63.0,466.0,18250050.0,1,2,2015,6
380.9,1,63.0,247.0,3280000.0,1,2,2015,6
1393.55,1,63.0,303.0,10500000.0,1,2,2015,6
141.68,3,60.0,330.0,3000000.0,1,2,2015,12
1579.35,1,65.0,363.0,12410000.0,1,1,2015,5
665.46,1,65.0,363.0,5372250.0,1,1,2015,5
5608.83,1,63.0,465.0,18111900.0,1,2,2015,5
929.31,1,63.0,318.0,11000000.0,1,2,2015,5
915.54,1,63.0,335.0,2956500.0,1,2,2015,3
123.5,3,60.0,330.0,2200000.0,1,2,2015,6
555.0,1,63.0,467.0,2240250.0,1,2,2015,6
268.21,3,42.0,443.0,2800000.0,1,3,2015,6
77.62,3,60.0,459.0,630000.0,1,2,2015,6
3707.29,1,65.0,248.0,37510700.0,1,1,2015,5
1886.86,1,65.0,430.0,21000000.0,1,1,2015,5
87.11,3,60.0,484.0,703237.0,1,2,2015,7
133.73,3,23.0,350.0,3800000.0,1,1,2015,7
83.44,3,60.0,484.0,673605.0,1,2,2015,7
202.44,3,60.0,330.0,3270000.0,1,2,2015,6
128.57,3,60.0,330.0,1520926.0,1,2,2015,10
168.47,3,60.0,330.0,2530000.0,1,2,2015,10
65.62,3,60.0,350.0,1130000.0,1,2,2015,8
89.85,3,60.0,350.0,1257282.0,1,2,2015,8
113.81,3,60.0,390.0,2817500.0,1,2,2015,8
59.35,3,60.0,350.0,894376.0,1,2,2015,8
18068.34,1,63.0,317.0,101132720.0,1,2,2015,8
71082.44,1,64.0,398.0,41713728.0,1,3,2015,8
3678.96,1,63.0,378.0,35000000.0,1,2,2015,8
1393.55,1,63.0,232.0,6000000.0,1,2,2015,8
374.58,1,63.0,523.0,1411200.0,1,2,2015,2
43.59,3,60.0,390.0,1313760.0,1,2,2015,6
43.0,3,23.0,343.0,580000.0,1,1,2015,9
68.0,3,60.0,343.0,512365.0,1,2,2015,9
131.41,3,60.0,330.0,2545200.0,1,2,2015,10
157.8,3,60.0,330.0,2377970.0,1,2,2015,9
1021.93,1,63.0,300.0,3000000.0,1,2,2015,9
404.13,1,63.0,249.0,5500000.0,1,2,2015,9
144.61,3,60.0,330.0,3657939.0,1,2,2015,9
324.0,1,63.0,523.0,1046251.0,1,2,2015,11
530.8,3,60.0,330.0,8500000.0,1,2,2015,11
61.22,3,60.0,484.0,520000.0,1,2,2015,11
1014.85,1,1.0,317.0,7646620.0,1,3,2015,11
155.98,2,4.0,441.0,3050000.0,1,2,2015,9
89.36,3,60.0,350.0,1154234.0,1,2,2015,9
314.84,3,42.0,443.0,3388906.0,1,3,2015,12
668.9,1,63.0,276.0,4319983.0,1,2,2015,12
2784.4,1,38.0,435.0,8991300.0,1,2,2015,12
3716.12,1,63.0,318.0,45000000.0,1,2,2015,12
260.19,3,60.0,350.0,2800659.0,1,2,2015,12
1393.55,1,63.0,314.0,9500000.0,1,2,2016,4
1649.74,1,63.0,467.0,7100000.0,1,2,2016,12
232.26,1,63.0,317.0,3000028.0,1,2,2016,1
120.38,3,60.0,330.0,1490122.0,1,2,2016,1
59.37,3,60.0,350.0,766863.0,1,2,2016,1
1393.55,1,63.0,232.0,6750014.0,1,2,2016,8
1393.55,1,63.0,316.0,6500000.0,1,2,2016,8
5296.19,1,63.0,492.0,11401531.0,1,2,2016,2
210.52,3,60.0,410.0,5665040.0,1,2,2016,2
673.64,1,63.0,304.0,8701192.0,1,2,2016,2
939.08,3,23.0,350.0,8096638.0,1,1,2016,2
4006.44,1,63.0,300.0,8624983.0,1,2,2016,3
3053.26,1,63.0,304.0,19718991.0,1,2,2016,3
41.06,3,60.0,484.0,309376.0,1,2,2016,3
101.87,3,42.0,526.0,1096518.0,1,3,2016,4
105.72,3,42.0,443.0,854607.0,1,3,2016,7
231.79,3,60.0,330.0,2744460.0,1,2,2016,10
227.61,1,63.0,266.0,2082475.0,1,2,2016,4
195.28,3,60.0,390.0,4203948.0,1,2,2016,4
1137.04,1,63.0,465.0,2753771.0,1,2,2016,4
45.0,3,60.0,445.0,484375.0,1,2,2016,4
1220.56,1,63.0,339.0,39413957.0,1,2,2016,4
1982.26,1,63.0,465.0,9217518.0,1,2,2016,4
94.62,3,42.0,526.0,1018480.0,1,3,2016,4
120.79,3,60.0,443.0,1170154.0,1,2,2016,5
1313.28,1,63.0,318.0,21218157.0,1,2,2016,5
93.52,3,60.0,330.0,1409295.0,1,2,2016,5
100.29,3,42.0,350.0,971560.0,1,3,2016,5
87.4,3,60.0,484.0,658539.0,1,2,2016,5
285.82,3,60.0,330.0,3076537.0,1,2,2016,5
234.21,2,4.0,351.0,4000000.0,1,2,2016,5
1393.55,1,63.0,264.0,5800000.0,1,2,2016,5
3317.94,1,63.0,317.0,71463662.0,1,2,2016,5
858.37,2,4.0,458.0,3677100.0,1,2,2016,1
375.0,2,4.0,458.0,4140350.0,1,2,2016,1
269.7,1,63.0,249.0,5000000.0,1,2,2016,5
3716.12,1,65.0,430.0,60000000.0,1,1,2016,6
121.5,3,60.0,351.0,2092502.0,1,2,2016,6
92.25,3,60.0,350.0,1390000.0,1,2,2014,11
904.6,1,63.0,232.0,4868500.0,1,2,2014,11
590.21,1,63.0,467.0,3500000.0,1,2,2014,11
575.91,1,63.0,467.0,3500000.0,1,2,2014,11
89.57,3,60.0,441.0,771296.0,1,2,2014,11
161.09,3,60.0,351.0,2400000.0,1,2,2014,8
374.7,2,4.0,458.0,6000000.0,1,2,2015,6
82.43,3,60.0,390.0,1460000.0,1,2,2015,8
78.29,3,60.0,467.0,648886.0,1,2,2015,1
7587.37,1,63.0,504.0,9800400.0,1,2,2015,1
1393.55,1,63.0,316.0,5000000.0,1,2,2015,1
1374.96,1,63.0,304.0,9620000.0,1,2,2015,1
130.53,3,60.0,330.0,2810020.0,1,2,2015,4
47574.14,1,38.0,330.0,580000000.0,1,2,2015,10
68.38,3,42.0,484.0,550000.0,1,3,2015,12
1551.48,1,65.0,329.0,20040000.0,1,1,2015,8
165.1,3,42.0,484.0,1600000.0,1,3,2015,10
105.26,3,60.0,390.0,4500000.0,1,2,2015,10
1130.07,1,63.0,303.0,9000000.0,1,2,2015,11
130.55,3,60.0,441.0,1545000.0,1,2,2015,3
3678.96,1,63.0,312.0,9900000.0,1,2,2015,3
139.19,3,60.0,451.0,1200000.0,1,2,2015,3
1006.7,2,4.0,458.0,5000000.0,1,2,2015,6
20795.59,1,64.0,401.0,24622605.0,1,3,2015,4
75.34,3,60.0,390.0,3000000.0,1,2,2015,4
594.58,1,63.0,303.0,4000000.0,1,2,2015,5
1133.14,2,4.0,458.0,7800000.0,1,2,2015,11
145.86,3,60.0,330.0,3200000.0,1,2,2015,12
140.28,3,60.0,330.0,3400000.0,1,2,2015,12
85711.07,1,63.0,364.0,645809770.0,1,2,2016,1
5462.7,1,65.0,347.0,115000000.0,1,1,2016,1
753853.01,1,28.0,462.0,210974358.0,1,3,2016,1
88.62,3,60.0,435.0,860000.0,1,2,2016,1
1254.23,1,1.0,317.0,8775264.0,1,3,2016,1
1858.06,1,63.0,318.0,43000000.0,1,2,2016,1
910.45,1,63.0,303.0,5700000.0,1,2,2016,3
600.0,1,63.0,445.0,3600000.0,1,2,2016,2
182.24,3,42.0,350.0,2000000.0,1,3,2016,2
4157.78,1,63.0,317.0,36000000.0,1,2,2016,3
84.38,3,60.0,330.0,999083.0,1,2,2016,9
41.06,3,60.0,484.0,309817.0,1,2,2016,3
176.52,3,60.0,410.0,3420078.0,1,2,2016,3
512.82,1,63.0,233.0,6623931.0,1,2,2016,3
158.79,3,60.0,410.0,3420108.0,1,2,2016,3
162.18,3,60.0,410.0,2793102.0,1,2,2016,12
665.46,1,65.0,395.0,1200000.0,1,1,2016,4
90.0,3,60.0,445.0,678125.0,1,2,2016,11
25455.14,1,63.0,391.0,27399658.0,1,2,2016,11
2090.32,1,65.0,372.0,5624998.0,1,1,2016,5
7457.79,1,65.0,319.0,28096217.0,1,1,2016,5
95.97,3,60.0,526.0,1239613.0,1,2,2016,5
554.99,1,63.0,467.0,3250000.0,1,2,2016,5
78.36,3,60.0,350.0,590421.0,1,2,2016,2
390.19,1,63.0,399.0,2500000.0,1,2,2016,5
128.95,3,42.0,526.0,1249204.0,1,3,2016,6
668.9,1,63.0,317.0,5000000.0,1,2,2016,6
541.62,3,60.0,526.0,5835773.0,1,2,2016,6
773.6,1,63.0,434.0,3000000.0,1,2,2016,6
90.0,3,60.0,445.0,678125.0,1,2,2016,6
99.92,3,42.0,526.0,1076604.0,1,3,2016,6
101.87,3,42.0,526.0,1097615.0,1,3,2016,6
75.99,3,60.0,330.0,817948.0,1,2,2016,6
71.84,3,60.0,451.0,618622.0,1,2,2016,6
9992.6,1,63.0,447.0,152841832.0,1,2,2016,6
79.11,3,60.0,484.0,596924.0,1,2,2016,6
273.13,1,63.0,249.0,3500000.0,1,2,2016,6
138.8,3,60.0,444.0,1344626.0,1,2,2016,10
743.26,1,63.0,378.0,5500000.0,1,2,2016,10
2972.9,1,63.0,378.0,5500000.0,1,2,2016,10
1955.05,1,63.0,362.0,180000000.0,1,2,2016,10
695.29,1,63.0,362.0,42000000.0,1,2,2014,11
628.4,1,63.0,467.0,3500000.0,1,2,2014,11
107.21,1,63.0,233.0,1154000.0,1,2,2014,11
129.97,3,42.0,350.0,1817400.0,1,3,2014,11
3990.0,1,63.0,445.0,12843880.0,1,2,2014,11
121.24,3,60.0,351.0,2610020.0,1,2,2014,11
77.63,3,60.0,435.0,630000.0,1,2,2014,12
154289.26,1,63.0,447.0,830377885.0,1,2,2014,12
299.85,3,60.0,330.0,4500000.0,1,2,2014,12
66.98,3,60.0,330.0,1080000.0,1,2,2015,6
80.36,3,42.0,526.0,1380000.0,1,3,2015,6
147.71,3,60.0,458.0,1900000.0,1,2,2015,6
270.0,1,63.0,464.0,2800000.0,1,2,2015,6
594.58,1,63.0,300.0,1500000.0,1,2,2015,1
32181.6,1,63.0,378.0,242480000.0,1,2,2015,12
112.04,3,42.0,484.0,850000.0,1,3,2015,12
185.81,1,63.0,233.0,1600000.0,1,2,2015,2
743.22,1,63.0,338.0,4000000.0,1,2,2015,2
45.0,3,60.0,343.0,387504.0,1,2,2015,2
1922.72,1,63.0,375.0,17000000.0,1,2,2015,1
14586.4,1,65.0,373.0,10252624.0,1,1,2015,3
1755.87,1,63.0,409.0,9639000.0,1,2,2015,1
990.38,2,4.0,458.0,5000000.0,1,2,2015,6
5132.15,1,63.0,526.0,138060000.0,1,2,2015,9
174.87,3,60.0,330.0,3250000.0,1,2,2015,4
366.81,2,4.0,352.0,3000000.0,1,2,2015,4
38251.44,1,63.0,463.0,52465985.0,1,2,2015,4
929.03,1,63.0,264.0,7500000.0,1,2,2015,4
3048.05,1,63.0,526.0,65610000.0,1,2,2015,4
976.6,1,63.0,465.0,2628000.0,1,2,2015,4
88.0,3,60.0,445.0,660000.0,1,2,2015,4
852.39,1,63.0,464.0,2293750.0,1,2,2015,6
170.77,3,60.0,330.0,2500000.0,1,2,2015,10
4374.71,1,63.0,526.0,84760182.0,1,2,2015,12
929.03,1,65.0,363.0,7300000.0,1,1,2015,5
2376.46,1,63.0,317.0,25580000.0,1,2,2015,5
3716.12,1,65.0,247.0,20000000.0,1,1,2015,7
31.61,3,23.0,526.0,680000.0,1,1,2015,11
1780.49,1,65.0,248.0,28747500.0,1,1,2015,6
50.26,3,23.0,484.0,600000.0,1,1,2015,6
2497.33,1,65.0,376.0,21773610.0,1,1,2015,6
1743.88,1,65.0,248.0,17832450.0,1,1,2015,5
11166.16,1,65.0,248.0,103965215.0,1,1,2015,5
193.24,1,63.0,239.0,6240000.0,1,2,2015,12
86.49,3,60.0,484.0,698227.0,1,2,2015,7
59.29,3,23.0,350.0,1750000.0,1,1,2015,7
79.88,3,42.0,350.0,1030000.0,1,3,2015,7
51.93,3,42.0,350.0,670764.0,1,3,2015,7
706.43,1,63.0,434.0,6300000.0,1,2,2015,7
929.03,1,63.0,312.0,3200000.0,1,2,2015,7
